study_accession	sample_accession	field	ena_value	filled_value	source
PRJEB8265	SAMEA3281611	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281612	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281613	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281614	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281615	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281616	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281617	isolation_source		blood	whole_field
PRJEB9325	SAMEA3375588	isolation_source		Tissue	per_sample
PRJEB9325	SAMEA3375589	isolation_source		Tracheal secretion	per_sample
PRJEB9325	SAMEA3375590	isolation_source		urinary catheter	per_sample
PRJEB9325	SAMEA3375591	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375592	isolation_source		urinary catheter	per_sample
PRJEB9325	SAMEA3375593	isolation_source		Wound secretion	per_sample
PRJEB9325	SAMEA3375594	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375595	isolation_source		Eschar Fragment	per_sample
PRJEB9325	SAMEA3375596	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375597	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375598	isolation_source		Eschar Fragment	per_sample
PRJEB9325	SAMEA3375599	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375600	isolation_source		Tracheal aspirate	per_sample
PRJEB9325	SAMEA3375601	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375602	isolation_source		Bone Fragment	per_sample
PRJEB9325	SAMEA3375603	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375604	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375607	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375608	isolation_source		Liquor	per_sample
PRJEB9325	SAMEA3375609	isolation_source		Liquor	per_sample
PRJEB9325	SAMEA3375610	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375612	isolation_source		Bronchial lavage	per_sample
PRJEB9325	SAMEA3375613	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375614	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375615	isolation_source		Bronchial lavage	per_sample
PRJEB9325	SAMEA3375616	isolation_source		Endotracheal aspiration	per_sample
PRJEB9325	SAMEA3375617	isolation_source		Abdominal fluid	per_sample
PRJEB9325	SAMEA3375618	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375619	isolation_source		Endotracheal aspiration	per_sample
PRJEB9325	SAMEA3375621	isolation_source		Tracheal secretion	per_sample
PRJEB9325	SAMEA3375622	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375623	isolation_source		Bronchial lavage	per_sample
PRJEB9325	SAMEA3375624	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375625	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375626	isolation_source		Tracheal secretion	per_sample
PRJEB9325	SAMEA3375627	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375628	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375631	isolation_source		Tracheal aspirate	per_sample
PRJEB9325	SAMEA3375632	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375633	isolation_source		Tracheal secretion	per_sample
PRJEB9325	SAMEA3375635	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375636	isolation_source		Wound secretion	per_sample
PRJEB9325	SAMEA3375638	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375639	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375640	isolation_source		Liquor	per_sample
PRJEB9325	SAMEA3375641	isolation_source		Blood culture	per_sample
PRJEB9325	SAMEA3375642	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375646	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375649	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375650	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375651	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375654	isolation_source		Fragment	per_sample
PRJEB9325	SAMEA3375656	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375657	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375658	isolation_source		Tissue Fragment	per_sample
PRJEB9325	SAMEA3375659	isolation_source		Liquor	per_sample
PRJEB9325	SAMEA3375661	isolation_source		Blood	per_sample
PRJEB9325	SAMEA3375664	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375667	isolation_source		Swab Retal	per_sample
PRJEB9325	SAMEA3375668	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375669	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375670	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375671	isolation_source		Tracheal secretion	per_sample
PRJEB9325	SAMEA3375672	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375675	isolation_source		Catheter tip	per_sample
PRJEB9325	SAMEA3375676	isolation_source		Tracheal secretion	per_sample
PRJEB9325	SAMEA3375677	isolation_source		Pulmonary secretion	per_sample
PRJEB9325	SAMEA3375678	isolation_source		Urine	per_sample
PRJEB9325	SAMEA3375680	isolation_source		Wound secretion	per_sample
PRJEB9325	SAMEA3375681	isolation_source		Urine	per_sample
PRJNA970254	SAMN34998792	isolation_source		urine	whole_field
PRJEB26075	SAMEA4589515	isolation_source		respiratory	whole_field
PRJNA970254	SAMN34996765	isolation_source		urine	whole_field
PRJNA970254	SAMN34996586	isolation_source		urine	whole_field
PRJNA970254	SAMN34998719	isolation_source		urine	whole_field
PRJNA970254	SAMN34996660	isolation_source		urine	whole_field
PRJEB26075	SAMEA4589523	isolation_source		respiratory	whole_field
PRJNA970254	SAMN34996698	isolation_source		urine	whole_field
PRJNA970254	SAMN34996599	isolation_source		urine	whole_field
PRJEB26075	SAMEA4589514	isolation_source		respiratory	whole_field
PRJNA970254	SAMN34998782	isolation_source		urine	whole_field
PRJNA970254	SAMN34998726	isolation_source		urine	whole_field
PRJNA970254	SAMN34996803	isolation_source		urine	whole_field
PRJNA970254	SAMN34998759	isolation_source		urine	whole_field
PRJEB26075	SAMEA4589517	isolation_source		respiratory	whole_field
PRJNA970254	SAMN34998698	isolation_source		urine	whole_field
PRJNA970254	SAMN34996732	isolation_source		urine	whole_field
PRJNA970254	SAMN34996644	isolation_source		urine	whole_field
PRJNA970254	SAMN34998725	isolation_source		urine	whole_field
PRJNA970254	SAMN34996573	isolation_source		urine	whole_field
PRJEB26075	SAMEA4589516	isolation_source		respiratory	whole_field
PRJNA970254	SAMN34996496	isolation_source		urine	whole_field
PRJNA970254	SAMN34998717	isolation_source		urine	whole_field
PRJNA970254	SAMN34996779	isolation_source		urine	whole_field
PRJNA970254	SAMN34996590	isolation_source		urine	whole_field
PRJNA970254	SAMN34996530	isolation_source		urine	whole_field
PRJNA970254	SAMN34998723	isolation_source		urine	whole_field
PRJNA970254	SAMN34998778	isolation_source		urine	whole_field
PRJNA970254	SAMN34996603	isolation_source		urine	whole_field
PRJEB26075	SAMEA4589518	isolation_source		respiratory	whole_field
PRJEB26075	SAMEA4589519	isolation_source		respiratory	whole_field
PRJNA970254	SAMN34998795	isolation_source		urine	whole_field
PRJNA970254	SAMN34996800	isolation_source		urine	whole_field
PRJNA970254	SAMN34996679	isolation_source		urine	whole_field
PRJNA970254	SAMN34998786	isolation_source		urine	whole_field
PRJEB26075	SAMEA4589512	isolation_source		respiratory	whole_field
PRJNA970254	SAMN34998780	isolation_source		urine	whole_field
PRJNA970254	SAMN34998712	isolation_source		urine	whole_field
PRJNA970254	SAMN34996794	isolation_source		urine	whole_field
PRJNA970254	SAMN34996695	isolation_source		urine	whole_field
PRJDB6962	SAMD00168436	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194387	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194388	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194407	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194412	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194637	isolation_source		wastewater treatment plant effluent	whole_field
PRJEB49334	SAMEA110452476	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452495	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452496	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452502	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452505	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452507	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452509	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452513	isolation_source		stool	whole_field
PRJEB56668	SAMEA111441541	isolation_source	Food	Cheese maturation room	per_sample
PRJEB56668	SAMEA111441543	isolation_source	Food	Cheese stored day 0	per_sample
PRJEB56668	SAMEA111441545	isolation_source	Food	Cheese stored day 4 (8°C)	per_sample
PRJEB56668	SAMEA111441555	isolation_source	Environment	Drains maturation room	per_sample
PRJEB56668	SAMEA111441558	isolation_source	Food	Cheese maturation room	per_sample
PRJEB56668	SAMEA111441560	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441566	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441585	isolation_source	Food	Cheese stored warm room	per_sample
PRJEB56668	SAMEA111441586	isolation_source	Food	Cheese stored warm room	per_sample
PRJEB56668	SAMEA111441588	isolation_source	Food	Cheese stored day 8 (2°C)	per_sample
PRJEB56668	SAMEA111441589	isolation_source	Food	Cheese stored day 8 (2°C)	per_sample
PRJEB56668	SAMEA111441590	isolation_source	Food	Cheese stored day 4 (2°C)	per_sample
PRJEB56668	SAMEA111441592	isolation_source	Food	Cheese stored day 8 (2°C)	per_sample
PRJEB56668	SAMEA111441598	isolation_source	Food	Salami ripening 3 weeks	per_sample
PRJEB56668	SAMEA111441599	isolation_source	Food	Cheese stored day 15 (2°C)	per_sample
PRJEB56668	SAMEA111441608	isolation_source	Food	Cheese stored day 4 (2/8°C)	per_sample
PRJEB56668	SAMEA111441612	isolation_source	Food	Salami ripening 28 weeks	per_sample
PRJEB56668	SAMEA111441613	isolation_source	Food	Salami ripening 28 weeks	per_sample
PRJEB8265	SAMEA3281457	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281494	isolation_source		blood	whole_field
PRJEB8265	SAMEA3281527	isolation_source		blood	whole_field
PRJEB39942	SAMEA7198809	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198810	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198811	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198812	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198813	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198814	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198815	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198816	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198817	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198818	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198819	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198820	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198825	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198826	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198827	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198830	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198831	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198832	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198839	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198840	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198841	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198842	isolation_source		Hospital	per_sample
PRJEB39942	SAMEA7198847	isolation_source		WWTP	per_sample
PRJEB39942	SAMEA7198858	isolation_source		WWTP	per_sample
PRJEB39942	SAMEA7198859	isolation_source		WWTP	per_sample
PRJEB39942	SAMEA7198867	isolation_source		WWTP	per_sample
PRJEB39942	SAMEA7198868	isolation_source		WWTP	per_sample
PRJNA970254	SAMN34996478	isolation_source		urine	whole_field
PRJNA970254	SAMN34996503	isolation_source		urine	whole_field
PRJNA970254	SAMN34996556	isolation_source		urine	whole_field
PRJNA970254	SAMN34996568	isolation_source		urine	whole_field
PRJNA970254	SAMN34996571	isolation_source		urine	whole_field
PRJNA970254	SAMN34996601	isolation_source		urine	whole_field
PRJNA970254	SAMN34996604	isolation_source		urine	whole_field
PRJNA970254	SAMN34996612	isolation_source		urine	whole_field
PRJNA970254	SAMN34996633	isolation_source		urine	whole_field
PRJNA970254	SAMN34996664	isolation_source		urine	whole_field
PRJNA970254	SAMN34996671	isolation_source		urine	whole_field
PRJNA970254	SAMN34996685	isolation_source		urine	whole_field
PRJNA970254	SAMN34996697	isolation_source		urine	whole_field
PRJNA970254	SAMN34996706	isolation_source		urine	whole_field
PRJNA970254	SAMN34998769	isolation_source		urine	whole_field
PRJNA970254	SAMN34998776	isolation_source		urine	whole_field
PRJNA970254	SAMN34998832	isolation_source		urine	whole_field
PRJNA970254	SAMN34998834	isolation_source		urine	whole_field
PRJNA1095184	SAMN41327552	isolation_source		stool	whole_field
PRJNA1095184	SAMN41327758	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329059	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329073	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329074	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329107	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329108	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329132	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329470	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329494	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329914	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329923	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329977	isolation_source		stool	whole_field
PRJNA1095184	SAMN41329989	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330256	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330279	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330320	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330348	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330398	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330418	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330419	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330420	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330432	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330441	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330464	isolation_source		stool	whole_field
PRJNA1095184	SAMN41330493	isolation_source		stool	whole_field
PRJNA1095184	SAMN41331179	isolation_source		stool	whole_field
PRJNA1095184	SAMN41338784	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339123	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339226	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339440	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339441	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339712	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339716	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339719	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339721	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339723	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339753	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339755	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339758	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339904	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339952	isolation_source		stool	whole_field
PRJNA1095184	SAMN41339964	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340002	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340012	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340057	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340059	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340062	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340095	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340099	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340101	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340102	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340150	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340152	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340156	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340304	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340337	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340338	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340345	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340350	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340351	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340353	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340355	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340445	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340519	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340562	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340564	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340567	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340568	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340766	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340813	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340847	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340860	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340863	isolation_source		stool	whole_field
PRJNA1095184	SAMN41340865	isolation_source		stool	whole_field
PRJNA1095184	SAMN41341172	isolation_source		stool	whole_field
PRJNA1095184	SAMN41341208	isolation_source		stool	whole_field
PRJNA1095184	SAMN41341231	isolation_source		stool	whole_field
PRJDB6962	SAMD00194339	host		wastewater	whole_field
PRJDB6962	SAMD00194418	host		wastewater	whole_field
PRJDB6962	SAMD00194424	host		wastewater	whole_field
PRJDB6962	SAMD00194425	host		wastewater	whole_field
PRJDB6962	SAMD00194433	host		wastewater	whole_field
PRJDB6962	SAMD00194434	host		wastewater	whole_field
PRJDB6962	SAMD00194459	host		wastewater	whole_field
PRJDB6962	SAMD00194464	host		wastewater	whole_field
PRJDB6962	SAMD00194478	host		wastewater	whole_field
PRJDB6962	SAMD00194518	host		wastewater	whole_field
PRJDB6962	SAMD00194547	host		wastewater	whole_field
PRJDB6962	SAMD00194569	host		wastewater	whole_field
PRJDB6962	SAMD00194655	host		wastewater	whole_field
PRJDB6962	SAMD00194657	host		wastewater	whole_field
PRJDB6962	SAMD00194386	host		wastewater	whole_field
PRJDB6962	SAMD00194397	host		wastewater	whole_field
PRJDB6962	SAMD00194404	host		wastewater	whole_field
PRJDB6962	SAMD00194411	host		wastewater	whole_field
PRJDB6962	SAMD00194419	host		wastewater	whole_field
PRJDB6962	SAMD00194422	host		wastewater	whole_field
PRJDB6962	SAMD00194458	host		wastewater	whole_field
PRJDB6962	SAMD00194474	host		wastewater	whole_field
PRJDB6962	SAMD00194476	host		wastewater	whole_field
PRJDB6962	SAMD00194480	host		wastewater	whole_field
PRJDB6962	SAMD00194500	host		wastewater	whole_field
PRJDB6962	SAMD00194509	host		wastewater	whole_field
PRJDB6962	SAMD00194510	host		wastewater	whole_field
PRJDB6962	SAMD00194512	host		wastewater	whole_field
PRJDB6962	SAMD00194546	host		wastewater	whole_field
PRJDB6962	SAMD00194554	host		wastewater	whole_field
PRJDB6962	SAMD00194556	host		wastewater	whole_field
PRJDB6962	SAMD00194568	host		wastewater	whole_field
PRJDB6962	SAMD00194355	host		wastewater	whole_field
PRJDB6962	SAMD00194365	host		wastewater	whole_field
PRJDB6962	SAMD00194403	host		wastewater	whole_field
PRJDB6962	SAMD00194408	host		wastewater	whole_field
PRJDB6962	SAMD00194450	host		wastewater	whole_field
PRJDB6962	SAMD00194477	host		wastewater	whole_field
PRJDB6962	SAMD00194501	host		wastewater	whole_field
PRJDB6962	SAMD00194529	host		wastewater	whole_field
PRJDB6962	SAMD00194531	host		wastewater	whole_field
PRJDB6962	SAMD00194532	host		wastewater	whole_field
PRJDB6962	SAMD00194549	host		wastewater	whole_field
PRJDB6962	SAMD00194558	host		wastewater	whole_field
PRJDB6962	SAMD00194574	host		wastewater	whole_field
PRJDB6962	SAMD00194628	host		wastewater	whole_field
PRJDB6962	SAMD00194649	host		wastewater	whole_field
PRJDB6962	SAMD00194653	host		wastewater	whole_field
PRJEB49334	SAMEA110452478	host		human	whole_field
PRJEB49334	SAMEA110452485	host		human	whole_field
PRJEB49334	SAMEA110452486	host		human	whole_field
PRJEB49334	SAMEA110452499	host		human	whole_field
PRJEB49334	SAMEA110452498	host		human	whole_field
PRJEB49334	SAMEA110452464	host		human	whole_field
PRJEB49334	SAMEA110452475	host		human	whole_field
PRJEB56668	SAMEA111441544	host		food	whole_field
PRJEB56668	SAMEA111441552	host		environment_soil	per_sample
PRJEB56668	SAMEA111441553	host		food	whole_field
PRJEB56668	SAMEA111441554	host		food	whole_field
PRJEB56668	SAMEA111441561	host		food	whole_field
PRJEB56668	SAMEA111441562	host		food	whole_field
PRJEB56668	SAMEA111441564	host		environment_soil	per_sample
PRJEB56668	SAMEA111441565	host		food	whole_field
PRJEB56668	SAMEA111441568	host		food	whole_field
PRJEB56668	SAMEA111441569	host		food	whole_field
PRJEB56668	SAMEA111441571	host		food	whole_field
PRJEB56668	SAMEA111441572	host		food	whole_field
PRJEB56668	SAMEA111441576	host		food	whole_field
PRJEB56668	SAMEA111441578	host		food	whole_field
PRJEB56668	SAMEA111441581	host		food	whole_field
PRJEB56668	SAMEA111441591	host		food	whole_field
PRJEB56668	SAMEA111441594	host		food	whole_field
PRJEB56668	SAMEA111441596	host		environment_soil	per_sample
PRJEB56668	SAMEA111441597	host		environment_soil	per_sample
PRJEB56668	SAMEA111441606	host		food	whole_field
PRJEB9325	SAMEA3375643	host		human	whole_field
PRJEB56668	SAMEA111441546	host		food	whole_field
PRJEB56668	SAMEA111441547	host		food	whole_field
PRJEB56668	SAMEA111441557	host		food	whole_field
PRJEB56668	SAMEA111441567	host		food	whole_field
PRJEB56668	SAMEA111441573	host		food	whole_field
PRJEB56668	SAMEA111441574	host		food	whole_field
PRJEB56668	SAMEA111441575	host		food	whole_field
PRJEB56668	SAMEA111441580	host		food	whole_field
PRJEB56668	SAMEA111441587	host		food	whole_field
PRJEB56668	SAMEA111441601	host		food	whole_field
PRJEB56668	SAMEA111441602	host		food	whole_field
PRJEB56668	SAMEA111441603	host		food	whole_field
PRJEB56668	SAMEA111441605	host		environment_soil	per_sample
PRJEB56668	SAMEA111441609	host		food	whole_field
PRJEB56668	SAMEA111441611	host		food	whole_field
PRJEB56668	SAMEA111441542	host		environment_soil	per_sample
PRJEB56668	SAMEA111441548	host		food	whole_field
PRJEB56668	SAMEA111441549	host		food	whole_field
PRJEB56668	SAMEA111441550	host		environment_soil	per_sample
PRJEB56668	SAMEA111441551	host		food	whole_field
PRJEB56668	SAMEA111441556	host		food	whole_field
PRJEB56668	SAMEA111441559	host		food	whole_field
PRJEB56668	SAMEA111441563	host		food	whole_field
PRJEB56668	SAMEA111441570	host		food	whole_field
PRJEB56668	SAMEA111441577	host		environment_soil	per_sample
PRJEB56668	SAMEA111441579	host		food	whole_field
PRJEB56668	SAMEA111441582	host		food	whole_field
PRJEB56668	SAMEA111441583	host		food	whole_field
PRJEB56668	SAMEA111441584	host		environment_soil	per_sample
PRJEB56668	SAMEA111441593	host		food	whole_field
PRJEB56668	SAMEA111441595	host		environment_soil	per_sample
PRJEB56668	SAMEA111441600	host		food	whole_field
PRJEB56668	SAMEA111441604	host		food	whole_field
PRJEB56668	SAMEA111441607	host		food	whole_field
PRJEB56668	SAMEA111441610	host		food	whole_field
PRJEB36392	SAMEA111533206	host		human	whole_field
PRJEB36392	SAMEA111533208	host		human	whole_field
PRJEB36392	SAMEA111533210	host		human	whole_field
PRJEB36392	SAMEA111533212	host		human	whole_field
PRJEB36392	SAMEA111533214	host		human	whole_field
PRJEB36392	SAMEA111533219	host		human	per_sample
PRJEB36392	SAMEA111533223	host		human	per_sample
PRJEB36392	SAMEA111533226	host		human	whole_field
PRJEB36392	SAMEA111533228	host		human	whole_field
PRJEB36392	SAMEA111533231	host		human	per_sample
PRJEB36392	SAMEA111533232	host		human	whole_field
PRJEB36392	SAMEA111533233	host		human	per_sample
PRJEB36392	SAMEA111533235	host		human	per_sample
PRJEB36392	SAMEA111533236	host		human	whole_field
PRJEB36392	SAMEA111533242	host		human	whole_field
PRJEB36392	SAMEA111533248	host		human	whole_field
PRJEB36392	SAMEA111533249	host		human	per_sample
PRJEB36392	SAMEA111533258	host		human	whole_field
PRJEB36392	SAMEA111533259	host		human	per_sample
PRJEB36392	SAMEA111533265	host		human	per_sample
PRJEB36392	SAMEA111533272	host		human	whole_field
PRJEB36392	SAMEA111533273	host		human	per_sample
PRJEB36392	SAMEA111533275	host		human	per_sample
PRJEB36392	SAMEA111533288	host		human	whole_field
PRJEB36392	SAMEA111533289	host		human	per_sample
PRJEB36392	SAMEA111533290	host		human	whole_field
PRJEB36392	SAMEA111533293	host		human	per_sample
PRJEB36392	SAMEA111533295	host		human	per_sample
PRJEB57245	SAMEA111547216	host		human	whole_field
PRJEB57245	SAMEA111547228	host		human	whole_field
PRJEB57245	SAMEA111547229	host		human	whole_field
PRJEB57245	SAMEA111547232	host		human	whole_field
PRJEB57245	SAMEA111547236	host		human	whole_field
PRJEB57245	SAMEA111547237	host		human	whole_field
PRJEB57245	SAMEA111547245	host		human	whole_field
PRJEB57245	SAMEA111547247	host		human	whole_field
PRJEB57245	SAMEA111547253	host		human	whole_field
PRJEB57245	SAMEA111547261	host		human	whole_field
PRJEB57245	SAMEA111547264	host		human	whole_field
PRJEB57245	SAMEA111547266	host		human	whole_field
PRJEB57245	SAMEA111547269	host		human	whole_field
PRJEB57245	SAMEA111547270	host		human	whole_field
PRJEB57245	SAMEA111547272	host		human	whole_field
PRJEB57245	SAMEA111547279	host		human	whole_field
PRJEB57245	SAMEA111547280	host		human	whole_field
PRJEB57245	SAMEA111547281	host		human	whole_field
PRJEB57245	SAMEA111547283	host		human	whole_field
PRJEB57245	SAMEA111547284	host		human	whole_field
PRJEB57245	SAMEA111547286	host		human	whole_field
PRJEB57245	SAMEA111547294	host		human	whole_field
PRJEB57245	SAMEA111547295	host		human	whole_field
PRJEB36392	SAMEA111533213	host		human	per_sample
PRJEB36392	SAMEA111533215	host		human	per_sample
PRJEB36392	SAMEA111533221	host		human	per_sample
PRJEB36392	SAMEA111533222	host		human	whole_field
PRJEB36392	SAMEA111533224	host		human	whole_field
PRJEB36392	SAMEA111533230	host		human	whole_field
PRJEB36392	SAMEA111533234	host		human	whole_field
PRJEB36392	SAMEA111533237	host		human	per_sample
PRJEB36392	SAMEA111533241	host		human	per_sample
PRJEB36392	SAMEA111533243	host		human	whole_field
PRJEB36392	SAMEA111533251	host		human	per_sample
PRJEB36392	SAMEA111533252	host		human	whole_field
PRJEB36392	SAMEA111533253	host		human	per_sample
PRJEB36392	SAMEA111533261	host		human	per_sample
PRJEB36392	SAMEA111533262	host		human	whole_field
PRJEB36392	SAMEA111533266	host		human	whole_field
PRJEB36392	SAMEA111533267	host		human	per_sample
PRJEB36392	SAMEA111533268	host		human	whole_field
PRJEB36392	SAMEA111533271	host		human	per_sample
PRJEB36392	SAMEA111533276	host		human	whole_field
PRJEB36392	SAMEA111533279	host		human	per_sample
