study_accession	sample_accession	field	ena_value	filled_value	source
PRJDB6244	SAMD00092894	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092895	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092896	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092897	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092898	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092899	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092900	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092901	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092902	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092903	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092904	isolation_source		wastewater	whole_field
PRJDB6244	SAMD00092905	isolation_source		wastewater	whole_field
PRJEB3980	SAMEA2080180	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080181	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080182	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080183	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080184	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080185	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080186	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080187	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080188	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080190	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080263	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080264	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080265	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080266	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080267	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080268	isolation_source		faeces	whole_field
PRJEB3980	SAMEA2080269	isolation_source		faeces	whole_field
PRJNA430813	SAMN03455933	isolation_source		Patient M (this study)	per_sample
PRJNA430813	SAMN03455936	isolation_source		Patient N (this study)	per_sample
PRJNA430813	SAMN03455990	isolation_source		Patient Q (this study)	per_sample
PRJNA430813	SAMN03455994	isolation_source		Patient Q (this study)	per_sample
PRJNA430813	SAMN03456001	isolation_source		WW Manhole	per_sample
PRJNA430813	SAMN04287025	isolation_source		Patient S (this study)	per_sample
PRJNA430813	SAMN04287031	isolation_source		Closet Drain	per_sample
PRJNA430813	SAMN04287033	isolation_source		Closet Equipment	per_sample
PRJNA430813	SAMN04287054	isolation_source		WW Pipe	per_sample
PRJNA430813	SAMN06040382	isolation_source		Sink Drain	per_sample
PRJNA430813	SAMN06040383	isolation_source		Sink Drain	per_sample
PRJNA430813	SAMN06040387	isolation_source		WW Pipe (sludge)	per_sample
PRJNA430813	SAMN06040388	isolation_source		WW Pipe	per_sample
PRJNA430813	SAMN06040389	isolation_source		WW Pipe	per_sample
PRJNA430813	SAMN06040392	isolation_source		WW Pipe	per_sample
PRJNA430813	SAMN06040419	isolation_source		WW Pipe	per_sample
PRJNA430813	SAMN06040420	isolation_source		WW Pipe	per_sample
PRJNA430813	SAMN06040438	isolation_source		Sink Drain	per_sample
PRJNA430813	SAMN06040439	isolation_source		Sink Drain	per_sample
PRJNA316969	SAMN40982446	isolation_source		urine	whole_field
PRJNA908117	SAMN32026881	isolation_source		blood	per_sample_two_hop
PRJNA908117	SAMN32026873	isolation_source		blood	per_sample_two_hop
PRJNA1136496	SAMN42744390	isolation_source		stool	whole_field
PRJNA908117	SAMN32026869	isolation_source		blood	per_sample_two_hop
PRJNA1136496	SAMN42744355	isolation_source		stool	whole_field
PRJNA1136496	SAMN42744353	isolation_source		stool	whole_field
PRJNA1016138	SAMN39483218	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA984710	SAMN35995158	isolation_source		respiratory specimen	whole_field
PRJEB45397	SAMEA9956632	isolation_source		intestinal mucosal biopsy	whole_field
PRJNA1016138	SAMN39483219	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA908117	SAMN32026882	isolation_source		blood	per_sample_two_hop
PRJNA1016138	SAMN39483231	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA908117	SAMN32026883	isolation_source		blood	per_sample_two_hop
PRJNA908117	SAMN32026885	isolation_source		blood	per_sample_two_hop
PRJNA1016138	SAMN39483221	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1016138	SAMN39483220	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA951070	SAMN34035957	isolation_source		nasogastric tube	whole_field
PRJNA984710	SAMN35995159	isolation_source		respiratory specimen	whole_field
PRJNA316969	SAMN40982450	isolation_source		urine	whole_field
PRJEB45397	SAMEA9956634	isolation_source		intestinal mucosal biopsy	whole_field
PRJNA908117	SAMN32026870	isolation_source		blood	per_sample_two_hop
PRJNA1136496	SAMN42744386	isolation_source		stool	whole_field
PRJEB45397	SAMEA9956840	isolation_source		intestinal mucosal biopsy	whole_field
PRJNA908117	SAMN32026872	isolation_source		blood	per_sample_two_hop
PRJNA951070	SAMN34035952	isolation_source		nasogastric tube	whole_field
PRJNA951070	SAMN34035958	isolation_source		nasogastric tube	whole_field
PRJNA908117	SAMN32026879	isolation_source		blood	per_sample_two_hop
PRJNA316969	SAMN40982447	isolation_source		urine	whole_field
PRJNA908117	SAMN32026874	isolation_source		blood	per_sample_two_hop
PRJNA984710	SAMN35995164	isolation_source		respiratory specimen	whole_field
PRJNA316969	SAMN40982453	isolation_source		urine	whole_field
PRJNA984710	SAMN35995163	isolation_source		respiratory specimen	whole_field
PRJNA1136496	SAMN42744369	isolation_source		stool	whole_field
PRJEB45397	SAMEA9956633	isolation_source		intestinal mucosal biopsy	whole_field
PRJNA1136496	SAMN42744397	isolation_source		stool	whole_field
PRJNA951070	SAMN34035954	isolation_source		nasogastric tube	whole_field
PRJNA908117	SAMN32026877	isolation_source		blood	per_sample_two_hop
PRJNA908117	SAMN32026875	isolation_source		blood	per_sample_two_hop
PRJNA1016138	SAMN39483233	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1016138	SAMN39483222	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA908117	SAMN32026886	isolation_source		blood	per_sample_two_hop
PRJNA1016138	SAMN39483235	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1136496	SAMN42744314	isolation_source		stool	whole_field
PRJNA1136496	SAMN42744394	isolation_source		stool	whole_field
PRJNA1136496	SAMN42744347	isolation_source		stool	whole_field
PRJNA1136496	SAMN42744350	isolation_source		stool	whole_field
PRJNA984710	SAMN35995168	isolation_source		respiratory specimen	whole_field
PRJNA1016138	SAMN39483223	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA984710	SAMN35995165	isolation_source		respiratory specimen	whole_field
PRJNA1136496	SAMN42744368	isolation_source		stool	whole_field
PRJNA984710	SAMN35995162	isolation_source		respiratory specimen	whole_field
PRJNA1136496	SAMN42744348	isolation_source		stool	whole_field
PRJNA1136496	SAMN42744392	isolation_source		stool	whole_field
PRJNA1136496	SAMN42744358	isolation_source		stool	whole_field
PRJNA1016138	SAMN39483217	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1136496	SAMN42744345	isolation_source		stool	whole_field
PRJEB45397	SAMEA9956620	isolation_source		intestinal mucosal biopsy	whole_field
PRJNA1016138	SAMN39483232	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA908117	SAMN32026868	isolation_source		blood	per_sample_two_hop
PRJNA984710	SAMN35995161	isolation_source		respiratory specimen	whole_field
PRJNA1016138	SAMN39483225	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA316969	SAMN40982445	isolation_source		urine	whole_field
PRJNA908117	SAMN32026887	isolation_source		blood	per_sample_two_hop
PRJNA1016138	SAMN39483224	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA316969	SAMN40982448	isolation_source		urine	whole_field
PRJNA984710	SAMN35995166	isolation_source		respiratory specimen	whole_field
PRJNA1136496	SAMN42744343	isolation_source		stool	whole_field
PRJNA1016138	SAMN39483234	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA908117	SAMN32026878	isolation_source		blood	per_sample_two_hop
PRJEB45397	SAMEA9956839	isolation_source		intestinal mucosal biopsy	whole_field
PRJNA908117	SAMN32026876	isolation_source		blood	per_sample_two_hop
PRJNA1136496	SAMN42744286	isolation_source		stool	whole_field
PRJNA908117	SAMN32026871	isolation_source		blood	per_sample_two_hop
PRJNA984710	SAMN35995160	isolation_source		respiratory specimen	whole_field
PRJNA908117	SAMN32026884	isolation_source		blood	per_sample_two_hop
PRJNA908117	SAMN32026880	isolation_source		blood	per_sample_two_hop
PRJEB45397	SAMEA9956623	isolation_source		intestinal mucosal biopsy	whole_field
PRJNA316969	SAMN40982449	isolation_source		urine	whole_field
PRJEB45397	SAMEA9956621	isolation_source		intestinal mucosal biopsy	whole_field
PRJDB6244	SAMD00092916	isolation_source		wastewater	whole_field
PRJEB45397	SAMEA111347139	isolation_source		intestinal mucosal biopsy	whole_field
PRJEB45397	SAMEA111347218	isolation_source		intestinal mucosal biopsy	whole_field
PRJEB67733	SAMEA114538850	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539105	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539148	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539149	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539178	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539194	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539195	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539197	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539204	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539205	isolation_source		feces	whole_field
PRJEB67733	SAMEA114539236	isolation_source		feces	whole_field
PRJNA984710	SAMN35995167	isolation_source		respiratory specimen	whole_field
PRJNA1016138	SAMN39483226	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1016138	SAMN39483227	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1016138	SAMN39483228	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1016138	SAMN39483229	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1016138	SAMN39483230	isolation_source		Galleria mellonella hemolymph	whole_field
PRJNA1136496	SAMN42744356	isolation_source		stool	whole_field
PRJEB45397	SAMEA111346956	host		human	whole_field
PRJEB45397	SAMEA111346986	host		human	whole_field
PRJEB45397	SAMEA111347135	host		human	whole_field
PRJEB58365	SAMEA112251222	host		human	whole_field
PRJEB58365	SAMEA112251223	host		human	whole_field
PRJEB58365	SAMEA112251227	host		human	whole_field
PRJEB58365	SAMEA112251231	host		human	whole_field
PRJEB58365	SAMEA112251233	host		human	whole_field
PRJEB58365	SAMEA112251239	host		human	whole_field
PRJEB58365	SAMEA112251243	host		human	whole_field
PRJEB58365	SAMEA112251221	host		human	whole_field
PRJEB58365	SAMEA112251226	host		human	whole_field
PRJEB58365	SAMEA112251241	host		human	whole_field
PRJEB58365	SAMEA112251242	host		human	whole_field
PRJEB58365	SAMEA112251224	host		human	whole_field
PRJEB58365	SAMEA112251225	host		human	whole_field
PRJEB60418	SAMEA112746563	host		poultry	per_sample
PRJEB60418	SAMEA112746569	host		poultry	per_sample
PRJEB60418	SAMEA112746568	host		poultry	per_sample
PRJEB60418	SAMEA112746559	host		poultry	per_sample
PRJEB60418	SAMEA112746554	host		poultry	per_sample
PRJEB60418	SAMEA112746562	host		poultry	per_sample
PRJEB60418	SAMEA112746556	host		poultry	per_sample
PRJEB60418	SAMEA112746557	host		poultry	per_sample
PRJEB60418	SAMEA112746561	host		poultry	per_sample
PRJEB60418	SAMEA112746570	host		poultry	per_sample
PRJEB60418	SAMEA112746560	host		poultry	per_sample
PRJEB60418	SAMEA112746564	host		poultry	per_sample
PRJEB60418	SAMEA112746555	host		poultry	per_sample
PRJEB60418	SAMEA112746558	host		poultry	per_sample
PRJEB60418	SAMEA112746552	host		poultry	per_sample
PRJEB60418	SAMEA112746567	host		poultry	per_sample
PRJEB60418	SAMEA112746551	host		poultry	per_sample
PRJEB60418	SAMEA112746553	host		environment_soil	per_sample
PRJEB60418	SAMEA112746565	host		poultry	per_sample
PRJEB23845	SAMEA2392995	host		human	whole_field
PRJEB23845	SAMEA104428547	host		human	whole_field
PRJEB23845	SAMEA104428627	host		human	whole_field
PRJEB23845	SAMEA104428631	host		human	whole_field
PRJEB23845	SAMEA2392992	host		human	whole_field
PRJEB23845	SAMEA104428606	host		human	whole_field
PRJEB23845	SAMEA104428608	host		human	whole_field
PRJEB23845	SAMEA104428853	host		human	whole_field
PRJEB23845	SAMEA104428854	host		human	whole_field
PRJEB23845	SAMEA2392993	host		human	whole_field
PRJEB23845	SAMEA2392999	host		human	whole_field
PRJEB23845	SAMEA104428535	host		human	whole_field
PRJEB23845	SAMEA104428545	host		human	whole_field
PRJEB23845	SAMEA104428555	host		human	whole_field
PRJEB23845	SAMEA104428593	host		human	whole_field
PRJEB27707	SAMEA4785005	host		human	whole_field
PRJEB27707	SAMEA4785019	host		human	whole_field
PRJEB27707	SAMEA4785004	host		human	whole_field
PRJEB27707	SAMEA4785008	host		human	whole_field
PRJEB27707	SAMEA4785009	host		human	whole_field
PRJEB27707	SAMEA4785011	host		human	whole_field
PRJEB27707	SAMEA4785013	host		human	whole_field
PRJEB27707	SAMEA4785014	host		human	whole_field
PRJEB27707	SAMEA4785018	host		human	whole_field
PRJEB27707	SAMEA4785007	host		human	whole_field
PRJEB27707	SAMEA4785010	host		human	whole_field
PRJEB27707	SAMEA4785012	host		human	whole_field
PRJEB27707	SAMEA4785015	host		human	whole_field
PRJEB27707	SAMEA4785016	host		human	whole_field
PRJEB27707	SAMEA4785017	host		human	whole_field
PRJEB30102	SAMEA5147997	host		human	whole_field
PRJEB30102	SAMEA5147999	host		human	whole_field
PRJEB30102	SAMEA5148002	host		human	whole_field
PRJEB30102	SAMEA5148004	host		human	whole_field
PRJEB30102	SAMEA5148006	host		human	whole_field
PRJEB30102	SAMEA5147998	host		human	whole_field
PRJEB30102	SAMEA5148001	host		human	whole_field
PRJEB30102	SAMEA5148007	host		human	whole_field
PRJEB3980	SAMEA2080189	host		human	whole_field
PRJEB30102	SAMEA5148000	host		human	whole_field
PRJEB30102	SAMEA5148003	host		human	whole_field
PRJEB30102	SAMEA5148005	host		human	whole_field
PRJEB30102	SAMEA5148008	host		human	whole_field
PRJEB24641	SAMEA104556705	host		human	whole_field
PRJEB24641	SAMEA104556709	host		human	whole_field
PRJEB24641	SAMEA104556707	host		human	whole_field
PRJEB24641	SAMEA104556710	host		human	whole_field
PRJEB24641	SAMEA104556722	host		human	whole_field
PRJEB24641	SAMEA104556723	host		human	whole_field
PRJEB30858	SAMEA5408362	host		human	per_sample
PRJEB30858	SAMEA5408364	host		human	per_sample
PRJEB30858	SAMEA5408369	host		human	per_sample
PRJEB30858	SAMEA5408374	host		human	per_sample
PRJEB30858	SAMEA5408377	host		human	per_sample
PRJEB30858	SAMEA5408380	host		human	per_sample
PRJEB24641	SAMEA104556706	host		human	whole_field
PRJEB24641	SAMEA104556708	host		human	whole_field
PRJEB30858	SAMEA5408365	host		human	per_sample
PRJEB30858	SAMEA5408368	host		human	per_sample
PRJEB30858	SAMEA5408370	host		human	per_sample
PRJEB30858	SAMEA5408375	host		human	per_sample
PRJEB24641	SAMEA104556712	host		human	whole_field
PRJEB24641	SAMEA104556711	host		human	whole_field
PRJEB30858	SAMEA5408359	host		human	per_sample
PRJEB30858	SAMEA5408360	host		human	per_sample
PRJEB30858	SAMEA5408361	host		human	per_sample
PRJEB30858	SAMEA5408363	host		human	per_sample
PRJEB30858	SAMEA5408366	host		human	per_sample
PRJEB30858	SAMEA5408367	host		human	per_sample
PRJEB30858	SAMEA5408371	host		human	per_sample
PRJEB30858	SAMEA5408372	host		human	per_sample
PRJEB30858	SAMEA5408373	host		human	per_sample
PRJEB30858	SAMEA5408376	host		human	per_sample
PRJEB30858	SAMEA5408378	host		wastewater_water	per_sample
PRJEB33495	SAMEA5776870	host		chicken	whole_field
PRJEB33495	SAMEA5776871	host		chicken	whole_field
PRJEB33495	SAMEA5776872	host		chicken	whole_field
PRJEB33495	SAMEA5776875	host		chicken	whole_field
PRJEB33495	SAMEA5776867	host		chicken	whole_field
PRJEB33495	SAMEA5776869	host		chicken	whole_field
PRJEB33495	SAMEA5776874	host		chicken	whole_field
PRJEB33495	SAMEA5776876	host		chicken	whole_field
PRJEB33495	SAMEA5776877	host		chicken	whole_field
PRJEB33495	SAMEA5776868	host		chicken	whole_field
PRJEB33495	SAMEA5776873	host		chicken	whole_field
PRJEB34549	SAMEA5983664	host		human	whole_field
PRJEB34549	SAMEA5983670	host		human	whole_field
PRJEB34549	SAMEA5983673	host		human	whole_field
PRJEB34549	SAMEA5983677	host		human	whole_field
PRJEB34549	SAMEA5983682	host		human	whole_field
PRJEB35018	SAMEA6153384	host		human	whole_field
PRJEB35018	SAMEA6153388	host		human	whole_field
PRJEB35018	SAMEA6153394	host		human	whole_field
PRJEB29106	SAMEA4964536	host		human	whole_field
PRJEB29106	SAMEA4964539	host		human	whole_field
PRJEB29106	SAMEA4964544	host		human	whole_field
PRJEB29106	SAMEA4964547	host		human	whole_field
PRJEB34549	SAMEA5983666	host		human	whole_field
PRJEB34549	SAMEA5983669	host		human	whole_field
PRJEB34549	SAMEA5983672	host		human	whole_field
PRJEB34549	SAMEA5983674	host		human	whole_field
PRJEB34549	SAMEA5983675	host		human	whole_field
PRJEB34549	SAMEA5983676	host		human	whole_field
PRJEB34549	SAMEA5983679	host		human	whole_field
PRJEB34549	SAMEA5983680	host		human	whole_field
PRJEB34549	SAMEA5983683	host		human	whole_field
PRJEB34549	SAMEA5983665	host		human	whole_field
PRJEB34549	SAMEA5983667	host		human	whole_field
PRJEB34549	SAMEA5983668	host		human	whole_field
PRJEB34549	SAMEA5983671	host		human	whole_field
PRJEB34549	SAMEA5983678	host		human	whole_field
PRJEB34549	SAMEA5983681	host		human	whole_field
PRJEB35018	SAMEA6153382	host		human	whole_field
PRJEB35018	SAMEA6153389	host		human	whole_field
PRJEB35018	SAMEA6153390	host		human	whole_field
PRJEB35018	SAMEA6153392	host		human	whole_field
PRJEB35018	SAMEA6153395	host		human	whole_field
PRJEB35018	SAMEA6153396	host		human	whole_field
PRJEB29106	SAMEA4964531	host		human	whole_field
PRJEB29106	SAMEA4964538	host		human	whole_field
PRJEB29106	SAMEA4964540	host		human	whole_field
PRJEB35018	SAMEA6153383	host		human	whole_field
PRJEB35018	SAMEA6153385	host		human	whole_field
PRJEB35018	SAMEA6153386	host		human	whole_field
PRJEB35018	SAMEA6153387	host		human	whole_field
PRJEB35018	SAMEA6153391	host		human	whole_field
PRJEB35018	SAMEA6153393	host		human	whole_field
PRJEB29106	SAMEA4964541	host		human	whole_field
PRJEB29106	SAMEA4964543	host		human	whole_field
PRJEB29106	SAMEA4964545	host		human	whole_field
PRJEB29106	SAMEA4964537	host		human	whole_field
PRJEB29106	SAMEA4964542	host		human	whole_field
PRJEB29106	SAMEA4964546	host		human	whole_field
PRJEB37551	SAMEA6658661	host		human	per_sample
PRJEB37551	SAMEA6658655	host		human	per_sample
PRJEB37551	SAMEA6658668	host		human	per_sample
PRJEB37551	SAMEA6658677	host		human	per_sample
PRJEB37551	SAMEA6658685	host		human	per_sample
PRJEB37551	SAMEA6658689	host		human	per_sample
PRJEB37551	SAMEA6658695	host		human	per_sample
PRJEB37551	SAMEA6658699	host		human	per_sample
PRJEB37551	SAMEA6658709	host		human	per_sample
PRJEB37551	SAMEA6658718	host		human	per_sample
PRJEB37551	SAMEA6658727	host		human	per_sample
PRJEB37551	SAMEA6658646	host		human	per_sample
PRJEB37551	SAMEA6658671	host		human	per_sample
PRJEB37551	SAMEA6658675	host		human	per_sample
PRJEB37551	SAMEA6658638	host		human	per_sample
PRJEB37551	SAMEA6658717	host		human	per_sample
PRJEB37551	SAMEA6658728	host		human	per_sample
PRJEB37551	SAMEA6658658	host		human	per_sample
PRJEB37551	SAMEA6658660	host		human	per_sample
PRJEB37551	SAMEA6658676	host		human	per_sample
PRJEB37551	SAMEA6658701	host		human	per_sample
PRJEB37551	SAMEA6658702	host		human	per_sample
PRJEB37551	SAMEA6658703	host		human	per_sample
PRJEB37551	SAMEA6658640	host		human	per_sample
PRJEB38650	SAMEA6933427	host		human	whole_field
PRJEB38650	SAMEA6933428	host		human	whole_field
PRJEB38650	SAMEA6933432	host		human	whole_field
PRJEB38650	SAMEA6933433	host		human	whole_field
PRJEB38650	SAMEA6933434	host		human	whole_field
PRJEB38650	SAMEA6933435	host		human	whole_field
PRJEB38650	SAMEA6933436	host		human	whole_field
PRJEB38650	SAMEA6933439	host		human	whole_field
PRJEB38650	SAMEA6933442	host		human	whole_field
PRJEB38650	SAMEA6933443	host		human	whole_field
PRJEB38650	SAMEA6933444	host		human	whole_field
PRJEB38650	SAMEA6933445	host		human	whole_field
PRJEB38650	SAMEA6933447	host		human	whole_field
PRJEB38898	SAMEA6963083	host		environment_soil	per_sample
PRJEB38898	SAMEA6963087	host		human	per_sample
PRJEB38650	SAMEA6933429	host		human	whole_field
PRJEB38650	SAMEA6933425	host		human	whole_field
PRJEB38650	SAMEA6933426	host		human	whole_field
PRJEB38650	SAMEA6933430	host		human	whole_field
PRJEB38650	SAMEA6933431	host		human	whole_field
PRJEB38650	SAMEA6933437	host		human	whole_field
PRJEB38650	SAMEA6933438	host		human	whole_field
PRJEB38650	SAMEA6933440	host		human	whole_field
PRJEB38650	SAMEA6933441	host		human	whole_field
PRJEB38650	SAMEA6933446	host		human	whole_field
PRJEB38898	SAMEA6963082	host		human	per_sample
PRJEB38898	SAMEA6963084	host		environment_soil	per_sample
PRJEB38898	SAMEA6963085	host		human	per_sample
PRJEB38898	SAMEA6963088	host		human	per_sample
PRJEB38898	SAMEA6963080	host		human	per_sample
PRJEB38898	SAMEA6963086	host		human	per_sample
PRJEB38898	SAMEA6963089	host		human	per_sample
PRJEB38898	SAMEA6963090	host		human	per_sample
PRJEB41835	SAMEA7707547	host		human	per_sample
PRJEB41835	SAMEA7707549	host		human	per_sample
PRJEB41835	SAMEA7707550	host		human	per_sample
PRJEB41835	SAMEA7707551	host		human	per_sample
PRJEB41835	SAMEA7707552	host		human	per_sample
PRJEB41835	SAMEA7707553	host		human	per_sample
PRJEB41835	SAMEA7707554	host		human	per_sample
PRJEB41835	SAMEA7707555	host		human	per_sample
PRJEB41835	SAMEA7707557	host		human	per_sample
PRJEB41835	SAMEA7707543	host		human	per_sample
PRJEB41835	SAMEA7707545	host		human	per_sample
PRJEB41835	SAMEA7707546	host		human	per_sample
PRJEB41835	SAMEA7707548	host		human	per_sample
PRJEB41835	SAMEA7707556	host		human	per_sample
PRJEB41835	SAMEA7707542	host		human	per_sample
PRJEB41835	SAMEA7707544	host		human	per_sample
PRJEB41835	SAMEA7707558	host		human	per_sample
PRJEB43391	SAMEA8217913	host		human	whole_field
PRJEB43391	SAMEA8217917	host		human	whole_field
PRJEB43391	SAMEA8217920	host		human	whole_field
PRJEB43391	SAMEA8217928	host		human	whole_field
PRJEB43391	SAMEA8217931	host		human	whole_field
PRJEB43391	SAMEA8217932	host		human	whole_field
PRJEB43391	SAMEA8217937	host		human	whole_field
PRJEB43543	SAMEA8235370	host		human	whole_field
PRJEB43543	SAMEA8235376	host		human	whole_field
PRJEB43543	SAMEA8235377	host		human	whole_field
PRJEB43391	SAMEA8217926	host		human	whole_field
PRJEB43391	SAMEA8217935	host		human	whole_field
PRJEB43543	SAMEA8235368	host		human	whole_field
PRJEB43543	SAMEA8235369	host		human	whole_field
PRJEB43543	SAMEA8235371	host		human	whole_field
PRJEB43543	SAMEA8235373	host		human	whole_field
PRJEB43543	SAMEA8235374	host		human	whole_field
PRJEB43543	SAMEA8235379	host		human	whole_field
PRJEB43543	SAMEA8235381	host		human	whole_field
PRJEB43391	SAMEA8217922	host		human	whole_field
PRJEB43391	SAMEA8217923	host		human	whole_field
PRJEB43391	SAMEA8217938	host		human	whole_field
PRJEB43543	SAMEA8235372	host		human	whole_field
PRJEB43543	SAMEA8235375	host		human	whole_field
PRJEB43543	SAMEA8235378	host		human	whole_field
PRJEB43543	SAMEA8235380	host		human	whole_field
PRJEB44870	SAMEA8719943	host		human	whole_field
PRJEB44870	SAMEA8719946	host		human	whole_field
PRJEB44870	SAMEA8719951	host		human	whole_field
PRJEB44870	SAMEA8719955	host		human	whole_field
PRJEB45776	SAMEA8919786	host		powdered milk	whole_field
PRJEB45776	SAMEA8919787	host		powdered milk	whole_field
PRJEB45776	SAMEA8919790	host		powdered milk	whole_field
PRJEB45776	SAMEA8919791	host		powdered milk	whole_field
PRJEB45776	SAMEA8919799	host		powdered milk	whole_field
PRJEB42167	SAMEA8996315	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996319	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996322	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996326	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996327	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996329	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996333	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996334	host		Homo sapiens	whole_field
PRJEB44870	SAMEA8719941	host		human	whole_field
PRJEB44870	SAMEA8719942	host		human	whole_field
PRJEB44870	SAMEA8719944	host		human	whole_field
PRJEB44870	SAMEA8719945	host		human	whole_field
PRJEB44870	SAMEA8719947	host		human	whole_field
PRJEB44870	SAMEA8719950	host		human	whole_field
PRJEB44870	SAMEA8719954	host		human	whole_field
PRJEB44870	SAMEA8719956	host		human	whole_field
PRJEB44870	SAMEA8719958	host		human	whole_field
PRJEB44870	SAMEA8719948	host		human	whole_field
PRJEB44870	SAMEA8719949	host		human	whole_field
PRJEB44870	SAMEA8719952	host		human	whole_field
PRJEB44870	SAMEA8719953	host		human	whole_field
PRJEB44870	SAMEA8719957	host		human	whole_field
PRJEB44870	SAMEA8719959	host		human	whole_field
PRJEB44870	SAMEA8719960	host		human	whole_field
PRJEB45776	SAMEA8919782	host		powdered milk	whole_field
PRJEB45776	SAMEA8919783	host		powdered milk	whole_field
PRJEB45776	SAMEA8919784	host		powdered milk	whole_field
PRJEB45776	SAMEA8919788	host		powdered milk	whole_field
PRJEB45776	SAMEA8919793	host		powdered milk	whole_field
PRJEB45776	SAMEA8919795	host		powdered milk	whole_field
PRJEB45776	SAMEA8919803	host		powdered milk	whole_field
PRJEB45776	SAMEA8919804	host		powdered milk	whole_field
PRJEB45776	SAMEA8919781	host		powdered milk	whole_field
PRJEB45776	SAMEA8919785	host		powdered milk	whole_field
PRJEB45776	SAMEA8919789	host		powdered milk	whole_field
PRJEB45776	SAMEA8919792	host		powdered milk	whole_field
PRJEB45776	SAMEA8919794	host		powdered milk	whole_field
PRJEB45776	SAMEA8919796	host		powdered milk	whole_field
PRJEB45776	SAMEA8919797	host		powdered milk	whole_field
PRJEB45776	SAMEA8919798	host		powdered milk	whole_field
PRJEB45776	SAMEA8919800	host		powdered milk	whole_field
PRJEB45776	SAMEA8919801	host		powdered milk	whole_field
PRJEB45776	SAMEA8919802	host		powdered milk	whole_field
PRJEB42167	SAMEA8996313	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996316	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996317	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996321	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996323	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996325	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996328	host		Homo sapiens	whole_field
PRJEB42167	SAMEA8996330	host		Homo sapiens	whole_field
