study_accession	sample_accession	field	ena_value	filled_value	source
PRJNA193165	SAMN02141992	host		human	whole_field
PRJNA193167	SAMN02141993	host		human	whole_field
PRJNA193168	SAMN02141994	host		human	whole_field
PRJNA193169	SAMN02141995	host		human	whole_field
PRJNA187288	SAMN02141996	host		human	whole_field
PRJNA187299	SAMN02142000	host		human	whole_field
PRJNA187314	SAMN02142001	host		human	whole_field
PRJNA187294	SAMN02142014	host		human	whole_field
PRJNA187279	SAMN02142015	host		human	whole_field
PRJNA187311	SAMN02142016	host		human	whole_field
PRJNA187283	SAMN02142017	host		human	whole_field
PRJNA187293	SAMN02142018	host		human	whole_field
PRJNA187306	SAMN02142019	host		human	whole_field
PRJNA187309	SAMN02142020	host		human	whole_field
PRJNA187295	SAMN02142021	host		human	whole_field
PRJNA187292	SAMN02142022	host		human	whole_field
PRJNA187284	SAMN02142023	host		human	whole_field
PRJNA187285	SAMN02142026	host		human	whole_field
PRJNA187286	SAMN02142027	host		human	whole_field
PRJNA187304	SAMN02142028	host		human	whole_field
PRJNA187287	SAMN02142029	host		human	whole_field
PRJNA187316	SAMN02142041	host		human	whole_field
PRJNA187317	SAMN02142042	host		human	whole_field
PRJNA187318	SAMN02142043	host		human	whole_field
PRJNA187321	SAMN02142044	host		human	whole_field
PRJNA187322	SAMN02142047	host		human	whole_field
PRJNA187319	SAMN02142048	host		human	whole_field
PRJNA187320	SAMN02142049	host		human	whole_field
PRJNA187323	SAMN02142050	host		human	whole_field
PRJNA187324	SAMN02142051	host		human	whole_field
PRJNA165913	SAMN02344609	host		human	whole_field
PRJNA181051	SAMN02344627	host		human	whole_field
PRJNA181052	SAMN02344628	host		human	whole_field
PRJNA181050	SAMN02344629	host		human	whole_field
PRJNA195754	SAMN02440965	host		plant biomass-degrading environment	whole_field
PRJNA173233	SAMN02786855	host		human	whole_field
PRJNA263062	SAMN03097705	host		switchgrass	whole_field
PRJNA265347	SAMN03159289	host		Panicum virgatum	whole_field
PRJNA265243	SAMN03159295	host		switchgrass	whole_field
PRJNA265240	SAMN03159308	host		switchgrass	whole_field
PRJNA265267	SAMN03159311	host		switchgrass	whole_field
PRJNA265242	SAMN03159325	host		switchgrass	whole_field
PRJNA265245	SAMN03159326	host		switchgrass	whole_field
PRJNA265258	SAMN03159331	host		Panicum virgatum	whole_field
PRJNA265257	SAMN03159347	host		switchgrass	whole_field
PRJNA265256	SAMN03159351	host		switchgrass (Panicum virgatum)	whole_field
PRJNA265263	SAMN03159356	host		switchgrass	whole_field
PRJNA265254	SAMN03159364	host		switchgrass	whole_field
PRJNA265244	SAMN03159373	host		switchgrass	whole_field
PRJNA265236	SAMN03159374	host		switchgrass	whole_field
PRJNA265232	SAMN03159381	host		switchgrass	whole_field
PRJNA265260	SAMN03159387	host		switchgrass	whole_field
PRJNA265234	SAMN03159388	host		switchgrass	whole_field
PRJNA265241	SAMN03159392	host		switchgrass	whole_field
PRJNA265268	SAMN03159393	host		switchgrass	whole_field
PRJNA265264	SAMN03159397	host		switchgrass	whole_field
PRJNA265247	SAMN03159400	host		switchgrass (Panicum virgatum)	whole_field
PRJNA265265	SAMN03159401	host		switchgrass	whole_field
PRJNA265231	SAMN03159410	host		switchgrass	whole_field
PRJNA265255	SAMN03159418	host		switchgrass	whole_field
PRJNA265262	SAMN03159426	host		switchgrass	whole_field
PRJNA265237	SAMN03159441	host		switchgrass	whole_field
PRJNA265259	SAMN03159451	host		switchgrass	whole_field
PRJNA265266	SAMN03159458	host		switchgrass	whole_field
PRJNA265233	SAMN03159472	host		switchgrass (Panicum virgatum)	whole_field
PRJNA265246	SAMN03159478	host		switchgrass	whole_field
PRJNA265275	SAMN03159480	host		switchgrass (Panicum virgatum)	whole_field
PRJNA265248	SAMN03159500	host		Panicum virgatum	whole_field
PRJNA265235	SAMN03159501	host		switchgrass	whole_field
PRJNA265269	SAMN03159513	host		switchgrass (Panicum virgatum)	whole_field
PRJNA269826	SAMN03436209	host		human	whole_field
PRJNA279611	SAMN03455930	host		human	whole_field
PRJNA279619	SAMN03455939	host		human	whole_field
PRJNA279655	SAMN03455975	host		human	whole_field
PRJNA279656	SAMN03455976	host		human	whole_field
PRJNA279671	SAMN03455991	host		human	whole_field
PRJNA279672	SAMN03455992	host		human	whole_field
PRJNA284365	SAMN03701676	host		human	whole_field
PRJNA265270	SAMN06161047	host		switchgrass	whole_field
PRJNA316321	SAMN07291504	host		human	whole_field
PRJNA316321	SAMN07291505	host		human	whole_field
PRJNA316321	SAMN07291506	host		human	whole_field
PRJNA316321	SAMN07291518	host		human	whole_field
PRJNA316321	SAMN07291519	host		human	whole_field
PRJNA316321	SAMN07291523	host		human	whole_field
PRJNA316321	SAMN07291524	host		human	whole_field
PRJNA316321	SAMN07291531	host		human	whole_field
PRJNA316321	SAMN07291547	host		human	whole_field
PRJNA398365	SAMN07508954	host		human	whole_field
PRJNA354234	SAMN07843379	host		human	whole_field
PRJNA432294	SAMN08446277	host		environment	whole_field
PRJNA432294	SAMN08446291	host		environment	whole_field
PRJNA432294	SAMN08446296	host		environment	whole_field
PRJNA445318	SAMN08706769	host		peat soil	whole_field
PRJNA471737	SAMN09216416	host		Larus spp.	whole_field
PRJNA489399	SAMN09980271	host		wastewater	whole_field
PRJNA489399	SAMN09980274	host		wastewater	whole_field
PRJNA489399	SAMN09980276	host		wastewater	whole_field
PRJNA489399	SAMN09980279	host		wastewater	whole_field
PRJNA254477	SAMN09980400	host		beef	whole_field
PRJNA1029809	SAMN37879555	host		water	whole_field
PRJNA691968	SAMN24018743	host		shrimp pond	whole_field
PRJEB71832	SAMEA115100288	host		human	whole_field
PRJDB14713	SAMD00554050	host		wastewater	whole_field
PRJNA254477	SAMN36110381	host		beef	whole_field
PRJNA1029809	SAMN37879549	host		water	whole_field
PRJNA1003529	SAMN36911246	host		human	whole_field
PRJEB68301	SAMEA114590666	host		human	whole_field
PRJEB68301	SAMEA114590668	host		human	whole_field
PRJNA1001661	SAMN36814833	host		human	whole_field
PRJNA1003529	SAMN36911249	host		human	whole_field
PRJEB71341	SAMEA115703382	host		human	whole_field
PRJEB70870	SAMEA114786356	host		wastewater	whole_field
PRJNA1029809	SAMN37879553	host		water	whole_field
PRJEB71341	SAMEA115703377	host		human	whole_field
PRJNA1067287	SAMN39519132	host		human	whole_field
PRJNA1088746	SAMN40496051	host		catfish	whole_field
PRJEB70870	SAMEA114786354	host		wastewater	whole_field
PRJEB60070	SAMEA112755841	host		human	whole_field
PRJDB15972	SAMD00623447	host		wastewater	whole_field
PRJEB71895	SAMEA115110148	host		human	whole_field
PRJEB71341	SAMEA115703381	host		human	whole_field
PRJNA107647	SAMN41558476	host		Sus scrofa	whole_field
PRJEB61660	SAMEA114228259	host		human	whole_field
PRJEB60446	SAMEA112750646	host		human	whole_field
PRJNA949453	SAMN33944297	host		Galleria mellonella	whole_field
PRJNA1003529	SAMN36911244	host		human	whole_field
PRJEB71832	SAMEA115100315	host		human	whole_field
PRJNA1134078	SAMN42392496	host		salad and herbs	whole_field
PRJNA1001661	SAMN36814836	host		human	whole_field
PRJNA949453	SAMN33944301	host		Galleria mellonella	whole_field
PRJEB60070	SAMEA112755842	host		human	whole_field
PRJEB68301	SAMEA114590673	host		human	whole_field
PRJEB71341	SAMEA115703379	host		human	whole_field
PRJNA1001661	SAMN36814840	host		human	whole_field
PRJNA1019652	SAMN37501189	host		human	whole_field
PRJNA1003529	SAMN36911248	host		human	whole_field
PRJNA883008	SAMN30957779	host		food-waste compost	whole_field
PRJEB60446	SAMEA112750613	host		human	whole_field
PRJNA939354	SAMN33464185	host		soil	whole_field
PRJNA1003529	SAMN36911247	host		human	whole_field
PRJNA1001661	SAMN36814832	host		human	whole_field
PRJNA1037744	SAMN38236203	host		human	whole_field
PRJNA1029809	SAMN37879556	host		water	whole_field
PRJNA949453	SAMN33944302	host		Galleria mellonella	whole_field
PRJNA1019652	SAMN37501195	host		human	whole_field
PRJEB71341	SAMEA115703385	host		human	whole_field
PRJNA1101420	SAMN40992291	host		human	whole_field
PRJNA1001661	SAMN36814839	host		human	whole_field
PRJNA1019652	SAMN37501188	host		human	whole_field
PRJEB71341	SAMEA115703384	host		human	whole_field
PRJEB63064	SAMEA115412593	host		human	whole_field
PRJEB58617	SAMEA112258688	host		human	whole_field
PRJNA1003529	SAMN36911250	host		human	whole_field
PRJDB15972	SAMD00623453	host		wastewater	whole_field
PRJNA1001661	SAMN36814835	host		human	whole_field
PRJNA983061	SAMN35719110	host		human	whole_field
PRJNA1067287	SAMN39519130	host		human	whole_field
PRJNA1100498	SAMN40970350	host		human	whole_field
PRJEB71341	SAMEA115703383	host		human	whole_field
PRJNA983061	SAMN35719109	host		human	whole_field
PRJNA892272	SAMN31373495	host		wastewater	whole_field
PRJNA949453	SAMN33944298	host		Galleria mellonella	whole_field
PRJDB15848	SAMD00607300	host		food market water environment	whole_field
PRJEB68301	SAMEA114590669	host		human	whole_field
PRJDB15848	SAMD00607297	host		food market water environment	whole_field
PRJEB68301	SAMEA114590671	host		human	whole_field
PRJEB61660	SAMEA114228261	host		human	whole_field
PRJNA939005	SAMN33453558	host		shoe sole	whole_field
PRJNA892272	SAMN31373494	host		wastewater	whole_field
PRJEB68301	SAMEA114590670	host		human	whole_field
PRJEB39816	SAMEA7175947	host		human	whole_field
PRJNA1029809	SAMN37879552	host		water	whole_field
PRJNA1101420	SAMN40992288	host		human	whole_field
PRJNA107647	SAMN41558490	host		Sus scrofa	whole_field
PRJEB71832	SAMEA115100311	host		human	whole_field
PRJNA774508	SAMN36815650	host		wild animal	whole_field
PRJEB58617	SAMEA112258679	host		human	whole_field
PRJNA1029809	SAMN37879550	host		water	whole_field
PRJEB74697	SAMEA115768915	host		human	whole_field
PRJNA1064853	SAMN39441276	host		human	whole_field
PRJNA107647	SAMN41558477	host		Sus scrofa	whole_field
PRJNA761099	SAMN21242948	host		seawater	whole_field
PRJNA1101420	SAMN40992289	host		human	whole_field
PRJNA1029809	SAMN37879551	host		water	whole_field
PRJNA1001661	SAMN36814837	host		human	whole_field
PRJEB58617	SAMEA112258695	host		human	whole_field
PRJNA981489	SAMN35676417	host		soil	whole_field
PRJEB68301	SAMEA114590672	host		human	whole_field
PRJNA1029998	SAMN37884559	host		veterinary hospital environment	whole_field
PRJEB71341	SAMEA115703378	host		human	whole_field
PRJNA1037744	SAMN38236206	host		human	whole_field
PRJEB68301	SAMEA114590674	host		human	whole_field
PRJNA1023395	SAMN37654746	host		vermicompost	whole_field
PRJNA1029809	SAMN37879554	host		water	whole_field
PRJNA985548	SAMN35798078	host		wastewater	whole_field
PRJNA949453	SAMN33944299	host		Galleria mellonella	whole_field
PRJEB68301	SAMEA114590667	host		human	whole_field
PRJNA1067287	SAMN39519129	host		human	whole_field
PRJNA1001661	SAMN36814838	host		human	whole_field
PRJNA887604	SAMN31178596	host		sewage	whole_field
PRJNA907796	SAMN31997491	host		milk	whole_field
PRJNA1134078	SAMN42392493	host		salad and herbs	whole_field
PRJDB15848	SAMD00607302	host		food market water environment	whole_field
PRJNA107647	SAMN41558488	host		Sus scrofa	whole_field
PRJNA1101420	SAMN40992287	host		human	whole_field
PRJNA983061	SAMN35719108	host		human	whole_field
PRJNA989579	SAMN36174866	host		wastewater	whole_field
PRJEB71341	SAMEA115703380	host		human	whole_field
PRJEB71832	SAMEA115100308	host		human	whole_field
PRJNA691968	SAMN24018739	host		shrimp pond	whole_field
PRJNA1029998	SAMN37884560	host		veterinary hospital environment	whole_field
PRJEB61660	SAMEA114228260	host		human	whole_field
PRJNA949453	SAMN33944300	host		Galleria mellonella	whole_field
PRJEB70870	SAMEA114786361	host		wastewater	whole_field
PRJNA1064853	SAMN39441282	host		human	whole_field
PRJDB14713	SAMD00554056	host		wastewater	whole_field
PRJNA1037744	SAMN38236204	host		human	whole_field
PRJEB63064	SAMEA115412594	host		human	whole_field
PRJEB71895	SAMEA115110147	host		human	whole_field
PRJNA1134078	SAMN42392490	host		salad and herbs	whole_field
PRJNA1067287	SAMN39519131	host		human	whole_field
PRJNA107647	SAMN41558497	host		Sus scrofa	whole_field
PRJEB70870	SAMEA114786358	host		wastewater	whole_field
PRJNA1019652	SAMN37501190	host		human	whole_field
PRJNA107647	SAMN41558499	host		Sus scrofa	whole_field
PRJNA1101420	SAMN40992292	host		human	whole_field
PRJEB63064	SAMEA115412595	host		human	whole_field
PRJEB71832	SAMEA115100314	host		human	whole_field
PRJEB61934	SAMEA113414202	host		human	whole_field
PRJEB58617	SAMEA112258693	host		human	whole_field
PRJNA1019652	SAMN37501194	host		human	whole_field
PRJNA107647	SAMN41558500	host		Sus scrofa	whole_field
PRJNA907796	SAMN31997489	host		milk	whole_field
PRJEB58617	SAMEA112258689	host		human	whole_field
PRJEB61660	SAMEA114228262	host		human	whole_field
PRJNA1003529	SAMN36911245	host		human	whole_field
PRJNA107647	SAMN41558502	host		Sus scrofa	whole_field
PRJNA1101420	SAMN40992290	host		human	whole_field
PRJEB70870	SAMEA114786348	host		wastewater	whole_field
PRJNA1134078	SAMN42392497	host		salad and herbs	whole_field
PRJEB74697	SAMEA115768914	host		human	whole_field
PRJEB61660	SAMEA114228263	host		human	whole_field
PRJNA1001661	SAMN36814834	host		human	whole_field
PRJNA983061	SAMN35719121	host		human	whole_field
PRJNA1037744	SAMN38236205	host		human	whole_field
PRJNA838568	SAMN28449551	host		human	whole_field
PRJEB50384	SAMEA12561087	host		wastewater	whole_field
PRJEB74697	SAMEA115768916	host		human	whole_field
PRJEB70870	SAMEA114786363	host		wastewater	whole_field
PRJNA107647	SAMN41558495	host		Sus scrofa	whole_field
PRJDB10890	SAMD00262490	host		chicken	whole_field
PRJEB2581	SAMEA1031217	host		human	whole_field
PRJEB19657	SAMEA103972959	host		human	whole_field
PRJEB19657	SAMEA103972960	host		human	whole_field
PRJEB19657	SAMEA103972964	host		human	whole_field
PRJEB19657	SAMEA103972975	host		human	whole_field
PRJEB19657	SAMEA103972978	host		human	whole_field
PRJEB21566	SAMEA104147973	host		human	whole_field
PRJEB22119	SAMEA104283095	host		human	whole_field
PRJEB54871	SAMEA110665186	host		human	whole_field
PRJEB54871	SAMEA110665198	host		human	whole_field
PRJEB54871	SAMEA110665231	host		human	whole_field
PRJEB54871	SAMEA110665298	host		human	whole_field
PRJEB54871	SAMEA110665323	host		human	whole_field
PRJEB2801	SAMEA1569413	host		human	whole_field
PRJEB8303	SAMEA3217958	host		human	whole_field
PRJEB8768	SAMEA3310297	host		water	whole_field
PRJEB8104	SAMEA3594200	host		human	whole_field
PRJEB12361	SAMEA3725491	host		Nile tilapia (Oreochromis niloticus)	whole_field
PRJEB12361	SAMEA3725492	host		Nile tilapia (Oreochromis niloticus)	whole_field
PRJEB12361	SAMEA3725493	host		Nile tilapia (Oreochromis niloticus)	whole_field
PRJEB12513	SAMEA4043139	host		human	whole_field
PRJEB12513	SAMEA4043267	host		human	whole_field
PRJEB15430	SAMEA4470191	host		human	whole_field
PRJEB26677	SAMEA4672812	host		human	whole_field
PRJEB26677	SAMEA4672948	host		human	whole_field
PRJEB28522	SAMEA5043336	host		human	whole_field
PRJEB28522	SAMEA5043560	host		human	whole_field
PRJEB28522	SAMEA5043571	host		human	whole_field
PRJEB28522	SAMEA5043604	host		human	whole_field
PRJEB28522	SAMEA5043632	host		human	whole_field
PRJEB30582	SAMEA5206503	host		tree shrew	whole_field
PRJEB12513	SAMEA5422311	host		human	whole_field
PRJEB32059	SAMEA5621762	host		human	whole_field
PRJEB32059	SAMEA5621972	host		human	whole_field
PRJEB34557	SAMEA5934619	host		water	whole_field
PRJEB34232	SAMEA5976486	host		human	whole_field
PRJEB32700	SAMEA6081938	host		horse	whole_field
PRJEB32700	SAMEA6081939	host		horse	whole_field
PRJEB32700	SAMEA6081940	host		horse	whole_field
PRJEB32700	SAMEA6081941	host		horse	whole_field
PRJEB45009	SAMEA8755900	host		human	whole_field
PRJNA52145	SAMN00254989	host		human	whole_field
PRJNA212649	SAMN00672462	host		human	whole_field
PRJNA212643	SAMN01828457	host		human	whole_field
PRJNA393050	SAMN07314043	host		environment	whole_field
PRJNA420100	SAMN08106035	host		human	whole_field
PRJNA357722	SAMN08367953	host		food	whole_field
PRJNA357722	SAMN08367955	host		food	whole_field
PRJNA357722	SAMN08368019	host		food	whole_field
PRJNA501406	SAMN10361111	host		Caenorhabditis elegans	whole_field
PRJNA499494	SAMN10361115	host		Caenorhabditis elegans	whole_field
PRJNA501401	SAMN10361616	host		Caenorhabditis elegans	whole_field
PRJNA501405	SAMN10361618	host		Caenorhabditis elegans	whole_field
PRJNA501409	SAMN10361620	host		Caenorhabditis elegans	whole_field
PRJNA501412	SAMN10361637	host		Caenorhabditis elegans	whole_field
PRJNA503825	SAMN10375007	host		pig	whole_field
PRJNA527940	SAMN11164559	host		environment	whole_field
PRJNA531554	SAMN11381841	host		human	whole_field
PRJNA534097	SAMN11477417	host		kitchen sponge	whole_field
PRJNA550349	SAMN12125603	host		microbial fuel cell biofilm	whole_field
PRJNA553302	SAMN12233571	host		activated sludge	whole_field
PRJNA553302	SAMN12233572	host		activated sludge	whole_field
PRJNA604100	SAMN13951920	host		environment	whole_field
PRJNA604100	SAMN13951925	host		environment	whole_field
PRJNA316457	SAMN14125545	host		animal	whole_field
PRJNA316457	SAMN14125681	host		animal	whole_field
PRJNA609701	SAMN14258342	host		wastewater	whole_field
PRJNA660495	SAMN15951353	host		soil	whole_field
PRJNA664939	SAMN16278201	host		wastewater	whole_field
PRJNA664939	SAMN16278268	host		wastewater	whole_field
PRJNA664939	SAMN16278278	host		wastewater	whole_field
PRJNA706398	SAMN18128811	host		wastewater	whole_field
PRJNA380388	SAMN18746138	host		wastewater	whole_field
PRJNA799011	SAMN25142430	host		poultry	whole_field
PRJNA799011	SAMN25142812	host		poultry	whole_field
PRJNA862318	SAMN29963765	host		wastewater	whole_field
PRJNA877288	SAMN30696136	host		wastewater	whole_field
PRJNA930651	SAMN33231751	host		environment	whole_field
PRJNA930651	SAMN33231752	host		environment	whole_field
PRJNA930651	SAMN33231767	host		environment	whole_field
PRJNA961034	SAMN34340405	host		wastewater	whole_field
PRJNA961034	SAMN34340409	host		wastewater	whole_field
PRJNA961034	SAMN34340410	host		wastewater	whole_field
PRJNA961034	SAMN34340411	host		wastewater	whole_field
PRJEB73531	SAMEA115464668	host		human	whole_field
PRJEB73531	SAMEA115464669	host		human	whole_field
PRJEB73531	SAMEA115464671	host		human	whole_field
PRJEB71714	SAMEA115874540	host		human	whole_field
PRJNA691968	SAMN24018742	host		shrimp pond	whole_field
PRJNA691968	SAMN24018772	host		shrimp pond	whole_field
PRJNA691968	SAMN24018773	host		shrimp pond	whole_field
PRJNA838568	SAMN28449537	host		human	whole_field
PRJNA838568	SAMN28449538	host		human	whole_field
PRJNA838568	SAMN28449541	host		human	whole_field
PRJNA838568	SAMN28449542	host		human	whole_field
PRJNA871216	SAMN29983822	host		water	whole_field
PRJNA871216	SAMN29983824	host		water	whole_field
PRJNA907796	SAMN31997490	host		milk	whole_field
PRJNA917297	SAMN32535231	host		chicken	whole_field
PRJNA1029998	SAMN37884561	host		veterinary hospital environment	whole_field
PRJNA1134078	SAMN42392498	host		salad and herbs	whole_field
