study_accession	study_type	study_type_excluded	paper_records_in_taxon	paper_coverage_for_taxon	needs_manual_download	fulltext_source	is_full_text	grade_context_chars	full_text_would_help	model	study_setting__value	study_setting__grade	amr_study__value	amr_study__grade	amr_target__value	amr_target__grade	amr_method__value	amr_method__grade	cohort_age__value	cohort_age__grade	backfill_country__value	backfill_country__whole_project	backfill_isolation_source__value	backfill_isolation_source__whole_project	backfill_host__value	backfill_host__whole_project	backfill_collection_date__value	backfill_collection_date__whole_project
PRJNA202025	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA445318	observational	False	0	0.0	False	europepmc_fulltext	True	4636	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Malaysia	True	surface peat	True	peat soil	True		False
PRJNA202008	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202006	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201967,PRJNA201954	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202012	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA521038	observational	False	0	0.0	False	europepmc_fulltext	True	26435	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Canada	False	blood	False	human	False		False
PRJNA52135	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52137	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52139	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52141	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52143	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52145	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52149	other	False	1	1.0	False	europepmc_fulltext	True	33098	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52151	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA52153	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA431464	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202042	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202043	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202045	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202009	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202020	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA449090	observational	False	1	1.0	False	europepmc_fulltext	True	5092	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	USA	True	blood	True	human	True	2013-09-03	True
PRJNA201956	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA428749	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable		not_gradeable		not_gradeable		not_gradeable		False	urine	True	human	True	2014-07-02	True
PRJNA40025	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA40049	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA407116	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable		False		False	human	True		False
PRJNA203445	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJEB11503	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA412918	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA202895	observational	False	1	1.0	True	abstract	False	1903	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	USA	True		False		False		False
PRJNA202053	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA414678	observational	False	1	1.0	False	europepmc_fulltext	True	3232	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable	Singapore	True		False	human	True	2014-07-02	True
PRJNA202052	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202048	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA420100	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA202047	observational	False	1	1.0	True	abstract	False	786	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable		False		False	human	True		False
PRJNA202046	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202024	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA429995	experimental_evolution	True			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA521748	observational	False	1	1.0	False	europepmc_fulltext	True	9925	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	Brazil	True	bronchoalveolar lavage	True	human	True		False
PRJNA201968	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA522830	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	South Africa	True		False		False		False
PRJNA500331	other	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA501405	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	Caenorhabditis elegans	True		False
PRJNA501406	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	Caenorhabditis elegans gut/microbiome	True	Caenorhabditis elegans	True		False
PRJNA501409	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	Caenorhabditis elegans	True	Caenorhabditis elegans	True		False
PRJNA501412	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	Caenorhabditis elegans	True	Caenorhabditis elegans	True		False
PRJNA503173	observational	False	367	367.0	False	europepmc_fulltext	True	29364	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	China	True		False	human	True		False
PRJNA503825	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable	Switzerland	True		False	pig	True		False
PRJNA201994	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201991	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA505478	observational	False	1	1.0	True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	Albania	True	rectal swab	True	human	True	2018-05-16	True
PRJNA201990	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201989	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201987	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201985	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201984	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201981	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA511518	observational	False	1	1.0	False	europepmc_fulltext	True	20065	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable	Hungary	True	blood	True	human	True	2010-07-02	True
PRJNA511522	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable	Hungary	True	blood	True	human	True	2010-07-02	True
PRJNA511523	observational	False	1	1.0	False	europepmc_fulltext	True	20065	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	Hungary	True	blood	True	human	True	2014-07-02	True
PRJNA511524	observational	False	1	1.0	False	europepmc_fulltext	True	20065	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable	Hungary	True	blood	True	human	True	2013-07-02	True
PRJNA511525	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable	Hungary	True	blood	True	human	True	2013-07-02	True
PRJNA320950	observational	False	1	1.0	True	abstract	False	659	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable	newborn_young_child	gradeable	Italy	True	rectal swab	True	human	True		False
PRJNA501401	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	Caenorhabditis elegans	True		False
PRJNA499494	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	Caenorhabditis elegans	True	Caenorhabditis elegans	True		False
PRJNA201966	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201999	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA494961	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable	adult	gradeable	Israel	True	urine	True	human	True	2016-07-01	True
PRJNA201965	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201964	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201963	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201962	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201961	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201960	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA526408	observational	False	1	1.0	False	europepmc_fulltext	True	4683	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable	adult	gradeable	Sudan	True	sputum	True	human	True		False
PRJNA201959	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA527940	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False	environment	True	environment	True		False
PRJNA201958,PRJNA201967	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA528367	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False		False		False
PRJNA201957	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA529261	other	False			True	abstract	False	1041	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201970	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA513350	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable		False		False	human	True		False
PRJNA201974	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201978	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202002	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202001	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA202000	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA485518	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False		False		False
PRJNA202013	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201936	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA628847	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA187301	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA587439	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	China	True		False	human	True		False
PRJNA613320	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA187299	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187298	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA614986	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	bovine rumen	True	cattle	True		False
PRJNA616452	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA187297	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187296	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187295	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187294	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA483246	observational	False	13	13.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable	adult	gradeable	United Kingdom	True	blood	True	human	True		False
PRJNA187293	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJDB5948	observational	False	1	1.0	True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable	adult	gradeable	Japan	True		False	human	True		False
PRJNA234135	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA604394	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA187310	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA601835	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA587440	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	China	True		False	human	True		False
PRJNA587512	observational	False	1	1.0	False	europepmc_fulltext	True	5017	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable		not_gradeable		not_gradeable	USA	True	retail ground chicken meat	True	chicken	True		False
PRJNA588411	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	USA	True	wild mushroom	True	wild mushroom	True		False
PRJNA187323	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187302	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA611005	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	intestinal tract	True	wild carp	True		False
PRJNA187303	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA609701	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Canada	True	biosolids	True	wastewater	True		False
PRJNA549563	experimental_evolution	True			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201935	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA550349	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	anodic biofilm of microbial fuel cell	True	microbial fuel cell biofilm	True		False
PRJNA201934	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201933	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA201932	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA552311	experimental_evolution	True			True	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA198784	observational	False			True	abstract	False	1903	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	USA	True		False		False		False
PRJNA587435	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	China	True		False	human	True		False
PRJNA587436	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	China	True		False	human	True		False
PRJNA587438	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	China	True		False	human	True		False
PRJNA612869	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	third_gen_cephalosporin	gradeable		not_gradeable		not_gradeable	Brazil	True		False		False		False
PRJDB6797	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Japan	True	abscess	True	human	True		False
PRJNA604918	observational	False	0	0.0	False	abstract	False	1763	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	China	True		False	human	True		False
PRJNA187309	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187308	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187307	observational	False			True	none	False	0	True	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187306	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187305	observational	False			True	abstract	False	775	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	USA	True		False	human	True		False
PRJNA607902	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	Belgium	True	blood	True	cattle	True	2018-07-02	True
PRJNA187304	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187322	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA589638	observational	False	1	1.0	False	europepmc_fulltext	True	4564	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Haiti	True	plantain	True	plantain	True		False
PRJNA589639	observational	False	1	1.0	False	europepmc_fulltext	True	4564	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Haiti	True	plantain plant tissue (necrotic soft rot)	True	plantain	True		False
PRJNA454281	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	pcr_gene_presence	gradeable	mixed	gradeable	United Kingdom	True	faeces	True	human	True	2015-05-02	True
PRJNA456219	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA463112	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA464397	observational	False	114	114.0	False	europepmc_fulltext	True	50000	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	mixed	gradeable	USA	True	rectal swab	False	human	True	2014-09-14	True
PRJNA470581	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA471164	observational	False	14	14.0	False	europepmc_fulltext	True	50000	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	newborn_young_child	gradeable	United Kingdom	True	faeces	True	human	True		False
PRJNA471737	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False	Larus spp.	True	2009-07-02	True
